step,time,ramp_factor,h_a_left,h_a_center,h_a_right,h_a_center_x,h_a_center_y,h_a_min,h_a_max,center_edge_ratio,uniformity
2849,2.849000e+00,6.783333e-01,1.245167e+02,1.444583e+02,1.245167e+02,1.352646e-14,1.444583e+02,1.145167e+02,1.444583e+02,1.160152e+00,7.927316e-01
2850,2.850000e+00,6.785714e-01,1.245604e+02,1.445090e+02,1.245604e+02,1.477635e-14,1.445090e+02,1.145569e+02,1.445090e+02,1.160152e+00,7.927316e-01
2851,2.851000e+00,6.788095e-01,1.246041e+02,1.445597e+02,1.246041e+02,1.147434e-14,1.445597e+02,1.145971e+02,1.445597e+02,1.160152e+00,7.927316e-01
2852,2.852000e+00,6.790476e-01,1.246478e+02,1.446104e+02,1.246478e+02,1.405299e-14,1.446104e+02,1.146373e+02,1.446104e+02,1.160152e+00,7.927316e-01
2853,2.853000e+00,6.792857e-01,1.246915e+02,1.446611e+02,1.246915e+02,8.752569e-15,1.446611e+02,1.146775e+02,1.446611e+02,1.160152e+00,7.927316e-01
2854,2.854000e+00,6.795238e-01,1.247352e+02,1.447118e+02,1.247352e+02,1.455438e-14,1.447118e+02,1.147176e+02,1.447118e+02,1.160152e+00,7.927316e-01
2855,2.855000e+00,6.797619e-01,1.247789e+02,1.447625e+02,1.247789e+02,6.478400e-15,1.447625e+02,1.147578e+02,1.447625e+02,1.160152e+00,7.927316e-01
2856,2.856000e+00,6.800000e-01,1.248226e+02,1.448132e+02,1.248226e+02,1.294284e-14,1.448132e+02,1.147980e+02,1.448132e+02,1.160152e+00,7.927316e-01
2857,2.857000e+00,6.802381e-01,1.248663e+02,1.448639e+02,1.248663e+02,9.089213e-15,1.448639e+02,1.148382e+02,1.448639e+02,1.160152e+00,7.927316e-01
2858,2.858000e+00,6.804762e-01,1.249100e+02,1.449146e+02,1.249100e+02,1.066867e-14,1.449146e+02,1.148784e+02,1.449146e+02,1.160152e+00,7.927316e-01
2859,2.859000e+00,6.807143e-01,1.249538e+02,1.449654e+02,1.249538e+02,9.250519e-15,1.449654e+02,1.149186e+02,1.449654e+02,1.160152e+00,7.927316e-01
2860,2.860000e+00,6.809524e-01,1.249975e+02,1.450161e+02,1.249975e+02,1.327948e-14,1.450161e+02,1.149588e+02,1.450161e+02,1.160152e+00,7.927316e-01
2861,2.861000e+00,6.811905e-01,1.250412e+02,1.450668e+02,1.250412e+02,1.252747e-14,1.450668e+02,1.149990e+02,1.450668e+02,1.160152e+00,7.927316e-01
2862,2.862000e+00,6.814286e-01,1.250849e+02,1.451175e+02,1.250849e+02,1.189349e-14,1.451175e+02,1.150392e+02,1.451175e+02,1.160152e+00,7.927316e-01
2863,2.863000e+00,6.816667e-01,1.251286e+02,1.451682e+02,1.251286e+02,1.313988e-14,1.451682e+02,1.150794e+02,1.451682e+02,1.160152e+00,7.927316e-01
2864,2.864000e+00,6.819048e-01,1.251723e+02,1.452189e+02,1.251723e+02,1.205830e-14,1.452189e+02,1.151196e+02,1.452189e+02,1.160152e+00,7.927316e-01
2865,2.865000e+00,6.821429e-01,1.252160e+02,1.452696e+02,1.252160e+02,1.353024e-14,1.452696e+02,1.151598e+02,1.452696e+02,1.160152e+00,7.927316e-01
2866,2.866000e+00,6.823810e-01,1.252597e+02,1.453203e+02,1.252597e+02,1.266721e-14,1.453203e+02,1.152000e+02,1.453203e+02,1.160152e+00,7.927316e-01
2867,2.867000e+00,6.826190e-01,1.253034e+02,1.453710e+02,1.253034e+02,1.347301e-14,1.453710e+02,1.152402e+02,1.453710e+02,1.160152e+00,7.927316e-01
2868,2.868000e+00,6.828571e-01,1.253471e+02,1.454217e+02,1.253471e+02,1.283553e-14,1.454217e+02,1.152804e+02,1.454217e+02,1.160152e+00,7.927316e-01
2869,2.869000e+00,6.830952e-01,1.253908e+02,1.454724e+02,1.253908e+02,1.230907e-14,1.454724e+02,1.153206e+02,1.454724e+02,1.160152e+00,7.927316e-01
2870,2.870000e+00,6.833333e-01,1.254345e+02,1.455231e+02,1.254345e+02,9.003540e-15,1.455231e+02,1.153608e+02,1.455231e+02,1.160152e+00,7.927316e-01
2871,2.871000e+00,6.835714e-01,1.254782e+02,1.455738e+02,1.254782e+02,1.380966e-14,1.455738e+02,1.154010e+02,1.455738e+02,1.160152e+00,7.927316e-01
2872,2.872000e+00,6.838095e-01,1.255219e+02,1.456245e+02,1.255219e+02,8.949817e-15,1.456245e+02,1.154412e+02,1.456245e+02,1.160152e+00,7.927316e-01
2873,2.873000e+00,6.840476e-01,1.255656e+02,1.456752e+02,1.255656e+02,1.152847e-14,1.456752e+02,1.154814e+02,1.456752e+02,1.160152e+00,7.927316e-01
2874,2.874000e+00,6.842857e-01,1.256093e+02,1.457259e+02,1.256093e+02,1.000632e-14,1.457259e+02,1.155216e+02,1.457259e+02,1.160152e+00,7.927316e-01
2875,2.875000e+00,6.845238e-01,1.256530e+02,1.457766e+02,1.256530e+02,1.480542e-14,1.457766e+02,1.155617e+02,1.457766e+02,1.160152e+00,7.927316e-01
2876,2.876000e+00,6.847619e-01,1.256967e+02,1.458273e+02,1.256967e+02,1.439349e-14,1.458273e+02,1.156019e+02,1.458273e+02,1.160152e+00,7.927316e-01
2877,2.877000e+00,6.850000e-01,1.257404e+02,1.458780e+02,1.257404e+02,1.486272e-14,1.458780e+02,1.156421e+02,1.458780e+02,1.160152e+00,7.927316e-01
2878,2.878000e+00,6.852381e-01,1.257842e+02,1.459287e+02,1.257842e+02,1.100559e-14,1.459287e+02,1.156823e+02,1.459287e+02,1.160152e+00,7.927316e-01
2879,2.879000e+00,6.854762e-01,1.258279e+02,1.459795e+02,1.258279e+02,1.325468e-14,1.459795e+02,1.157225e+02,1.459795e+02,1.160152e+00,7.927316e-01
2880,2.880000e+00,6.857143e-01,1.258716e+02,1.460302e+02,1.258716e+02,1.583334e-14,1.460302e+02,1.157627e+02,1.460302e+02,1.160152e+00,7.927316e-01
2881,2.881000e+00,6.859524e-01,1.259153e+02,1.460809e+02,1.259153e+02,1.119905e-14,1.460809e+02,1.158029e+02,1.460809e+02,1.160152e+00,7.927316e-01
2882,2.882000e+00,6.861905e-01,1.259590e+02,1.461316e+02,1.259590e+02,1.422530e-14,1.461316e+02,1.158431e+02,1.461316e+02,1.160152e+00,7.927316e-01
2883,2.883000e+00,6.864286e-01,1.260027e+02,1.461823e+02,1.260027e+02,1.336577e-14,1.461823e+02,1.158833e+02,1.461823e+02,1.160152e+00,7.927316e-01
2884,2.884000e+00,6.866667e-01,1.260464e+02,1.462330e+02,1.260464e+02,1.416807e-14,1.462330e+02,1.159235e+02,1.462330e+02,1.160152e+00,7.927316e-01
2885,2.885000e+00,6.869048e-01,1.260901e+02,1.462837e+02,1.260901e+02,8.427070e-15,1.462837e+02,1.159637e+02,1.462837e+02,1.160152e+00,7.927316e-01
2886,2.886000e+00,6.871429e-01,1.261338e+02,1.463344e+02,1.261338e+02,1.322617e-14,1.463344e+02,1.160039e+02,1.463344e+02,1.160152e+00,7.927316e-01
2887,2.887000e+00,6.873810e-01,1.261775e+02,1.463851e+02,1.261775e+02,9.698600e-15,1.463851e+02,1.160441e+02,1.463851e+02,1.160152e+00,7.927316e-01
2888,2.888000e+00,6.876190e-01,1.262212e+02,1.464358e+02,1.262212e+02,1.583698e-14,1.464358e+02,1.160843e+02,1.464358e+02,1.160152e+00,7.927316e-01
2889,2.889000e+00,6.878571e-01,1.262649e+02,1.464865e+02,1.262649e+02,9.866922e-15,1.464865e+02,1.161245e+02,1.464865e+02,1.160152e+00,7.927316e-01
2890,2.890000e+00,6.880952e-01,1.263086e+02,1.465372e+02,1.263086e+02,1.311873e-14,1.465372e+02,1.161647e+02,1.465372e+02,1.160152e+00,7.927316e-01
2891,2.891000e+00,6.883333e-01,1.263523e+02,1.465879e+02,1.263523e+02,1.114547e-14,1.465879e+02,1.162049e+02,1.465879e+02,1.160152e+00,7.927316e-01
2892,2.892000e+00,6.885714e-01,1.263960e+02,1.466386e+02,1.263960e+02,1.439376e-14,1.466386e+02,1.162451e+02,1.466386e+02,1.160152e+00,7.927316e-01
2893,2.893000e+00,6.888095e-01,1.264397e+02,1.466893e+02,1.264397e+02,9.759476e-15,1.466893e+02,1.162853e+02,1.466893e+02,1.160152e+00,7.927316e-01
2894,2.894000e+00,6.890476e-01,1.264834e+02,1.467400e+02,1.264834e+02,1.633493e-14,1.467400e+02,1.163255e+02,1.467400e+02,1.160152e+00,7.927316e-01
2895,2.895000e+00,6.892857e-01,1.265271e+02,1.467907e+02,1.265271e+02,1.392109e-14,1.467907e+02,1.163657e+02,1.467907e+02,1.160152e+00,7.927316e-01
2896,2.896000e+00,6.895238e-01,1.265709e+02,1.468414e+02,1.265709e+02,1.184032e-14,1.468414e+02,1.164059e+02,1.468414e+02,1.160152e+00,7.927316e-01
2897,2.897000e+00,6.897619e-01,1.266146e+02,1.468921e+02,1.266146e+02,1.586577e-14,1.468921e+02,1.164460e+02,1.468921e+02,1.160152e+00,7.927316e-01
2898,2.898000e+00,6.900000e-01,1.266583e+02,1.469428e+02,1.266583e+02,1.156104e-14,1.469428e+02,1.164862e+02,1.469428e+02,1.160152e+00,7.927316e-01
2899,2.899000e+00,6.902381e-01,1.267020e+02,1.469936e+02,1.267020e+02,1.425774e-14,1.469936e+02,1.165264e+02,1.469936e+02,1.160152e+00,7.927316e-01
2900,2.900000e+00,6.904762e-01,1.267457e+02,1.470443e+02,1.267457e+02,7.066429e-15,1.470443e+02,1.165666e+02,1.470443e+02,1.160152e+00,7.927316e-01
2901,2.901000e+00,6.907143e-01,1.267894e+02,1.470950e+02,1.267894e+02,1.308678e-14,1.470950e+02,1.166068e+02,1.470950e+02,1.160152e+00,7.927316e-01
2902,2.902000e+00,6.909524e-01,1.268331e+02,1.471457e+02,1.268331e+02,8.900086e-15,1.471457e+02,1.166470e+02,1.471457e+02,1.160152e+00,7.927316e-01
2903,2.903000e+00,6.911905e-01,1.268768e+02,1.471964e+02,1.268768e+02,1.214487e-14,1.471964e+02,1.166872e+02,1.471964e+02,1.160152e+00,7.927316e-01
2904,2.904000e+00,6.914286e-01,1.269205e+02,1.472471e+02,1.269205e+02,1.306521e-14,1.472471e+02,1.167274e+02,1.472471e+02,1.160152e+00,7.927316e-01
2905,2.905000e+00,6.916667e-01,1.269642e+02,1.472978e+02,1.269642e+02,1.386751e-14,1.472978e+02,1.167676e+02,1.472978e+02,1.160152e+00,7.927316e-01
2906,2.906000e+00,6.919048e-01,1.270079e+02,1.473485e+02,1.270079e+02,1.211980e-14,1.473485e+02,1.168078e+02,1.473485e+02,1.160152e+00,7.927316e-01
2907,2.907000e+00,6.921429e-01,1.270516e+02,1.473992e+02,1.270516e+02,1.270356e-14,1.473992e+02,1.168480e+02,1.473992e+02,1.160152e+00,7.927316e-01
2908,2.908000e+00,6.923810e-01,1.270953e+02,1.474499e+02,1.270953e+02,1.139644e-14,1.474499e+02,1.168882e+02,1.474499e+02,1.160152e+00,7.927316e-01
2909,2.909000e+00,6.926190e-01,1.271390e+02,1.475006e+02,1.271390e+02,1.420064e-14,1.475006e+02,1.169284e+02,1.475006e+02,1.160152e+00,7.927316e-01
2910,2.910000e+00,6.928571e-01,1.271827e+02,1.475513e+02,1.271827e+02,1.422929e-14,1.475513e+02,1.169686e+02,1.475513e+02,1.160152e+00,7.927316e-01
2911,2.911000e+00,6.930952e-01,1.272264e+02,1.476020e+02,1.272264e+02,7.929673e-15,1.476020e+02,1.170088e+02,1.476020e+02,1.160152e+00,7.927316e-01
2912,2.912000e+00,6.933333e-01,1.272701e+02,1.476527e+02,1.272701e+02,1.350593e-14,1.476527e+02,1.170490e+02,1.476527e+02,1.160152e+00,7.927316e-01
2913,2.913000e+00,6.935714e-01,1.273138e+02,1.477034e+02,1.273138e+02,1.076253e-14,1.477034e+02,1.170892e+02,1.477034e+02,1.160152e+00,7.927316e-01
2914,2.914000e+00,6.938095e-01,1.273575e+02,1.477541e+02,1.273575e+02,1.345221e-14,1.477541e+02,1.171294e+02,1.477541e+02,1.160152e+00,7.927316e-01
2915,2.915000e+00,6.940476e-01,1.274013e+02,1.478048e+02,1.274013e+02,9.813614e-15,1.478048e+02,1.171696e+02,1.478048e+02,1.160152e+00,7.927316e-01
2916,2.916000e+00,6.942857e-01,1.274450e+02,1.478555e+02,1.274450e+02,1.295440e-14,1.478555e+02,1.172098e+02,1.478555e+02,1.160152e+00,7.927316e-01
2917,2.917000e+00,6.945238e-01,1.274887e+02,1.479062e+02,1.274887e+02,1.020398e-14,1.479062e+02,1.172500e+02,1.479062e+02,1.160152e+00,7.927316e-01
2918,2.918000e+00,6.947619e-01,1.275324e+02,1.479569e+02,1.275324e+02,1.445498e-14,1.479569e+02,1.172902e+02,1.479569e+02,1.160152e+00,7.927316e-01
2919,2.919000e+00,6.950000e-01,1.275761e+02,1.480076e+02,1.275761e+02,1.015026e-14,1.480076e+02,1.173303e+02,1.480076e+02,1.160152e+00,7.927316e-01
2920,2.920000e+00,6.952381e-01,1.276198e+02,1.480584e+02,1.276198e+02,1.328753e-14,1.480584e+02,1.173705e+02,1.480584e+02,1.160152e+00,7.927316e-01
2921,2.921000e+00,6.954762e-01,1.276635e+02,1.481091e+02,1.276635e+02,1.265005e-14,1.481091e+02,1.174107e+02,1.481091e+02,1.160152e+00,7.927316e-01
2922,2.922000e+00,6.957143e-01,1.277072e+02,1.481598e+02,1.277072e+02,1.345235e-14,1.481598e+02,1.174509e+02,1.481598e+02,1.160152e+00,7.927316e-01
2923,2.923000e+00,6.959524e-01,1.277509e+02,1.482105e+02,1.277509e+02,1.092748e-14,1.482105e+02,1.174911e+02,1.482105e+02,1.160152e+00,7.927316e-01
2924,2.924000e+00,6.961905e-01,1.277946e+02,1.482612e+02,1.277946e+02,1.428680e-14,1.482612e+02,1.175313e+02,1.482612e+02,1.160152e+00,7.927316e-01
2925,2.925000e+00,6.964286e-01,1.278383e+02,1.483119e+02,1.278383e+02,1.098478e-14,1.483119e+02,1.175715e+02,1.483119e+02,1.160152e+00,7.927316e-01
2926,2.926000e+00,6.966667e-01,1.278820e+02,1.483626e+02,1.278820e+02,1.178708e-14,1.483626e+02,1.176117e+02,1.483626e+02,1.160152e+00,7.927316e-01
2927,2.927000e+00,6.969048e-01,1.279257e+02,1.484133e+02,1.279257e+02,1.204128e-14,1.484133e+02,1.176519e+02,1.484133e+02,1.160152e+00,7.927316e-01
2928,2.928000e+00,6.971429e-01,1.279694e+02,1.484640e+02,1.279694e+02,9.290867e-15,1.484640e+02,1.176921e+02,1.484640e+02,1.160152e+00,7.927316e-01
2929,2.929000e+00,6.973810e-01,1.280131e+02,1.485147e+02,1.280131e+02,1.331281e-14,1.485147e+02,1.177323e+02,1.485147e+02,1.160152e+00,7.927316e-01
2930,2.930000e+00,6.976190e-01,1.280568e+02,1.485654e+02,1.280568e+02,1.079146e-14,1.485654e+02,1.177725e+02,1.485654e+02,1.160152e+00,7.927316e-01
2931,2.931000e+00,6.978571e-01,1.281005e+02,1.486161e+02,1.281005e+02,1.148273e-14,1.486161e+02,1.178127e+02,1.486161e+02,1.160152e+00,7.927316e-01
2932,2.932000e+00,6.980952e-01,1.281442e+02,1.486668e+02,1.281442e+02,1.318022e-14,1.486668e+02,1.178529e+02,1.486668e+02,1.160152e+00,7.927316e-01
2933,2.933000e+00,6.983333e-01,1.281880e+02,1.487175e+02,1.281880e+02,1.431559e-14,1.487175e+02,1.178931e+02,1.487175e+02,1.160152e+00,7.927316e-01
2934,2.934000e+00,6.985714e-01,1.282317e+02,1.487682e+02,1.282317e+02,1.023641e-14,1.487682e+02,1.179333e+02,1.487682e+02,1.160152e+00,7.927316e-01
2935,2.935000e+00,6.988095e-01,1.282754e+02,1.488189e+02,1.282754e+02,1.315164e-14,1.488189e+02,1.179735e+02,1.488189e+02,1.160152e+00,7.927316e-01
2936,2.936000e+00,6.990476e-01,1.283191e+02,1.488696e+02,1.283191e+02,9.068960e-15,1.488696e+02,1.180137e+02,1.488696e+02,1.160152e+00,7.927316e-01
2937,2.937000e+00,6.992857e-01,1.283628e+02,1.489203e+02,1.283628e+02,1.265032e-14,1.489203e+02,1.180539e+02,1.489203e+02,1.160152e+00,7.927316e-01
2938,2.938000e+00,6.995238e-01,1.284065e+02,1.489710e+02,1.284065e+02,9.459327e-15,1.489710e+02,1.180941e+02,1.489710e+02,1.160152e+00,7.927316e-01
2939,2.939000e+00,6.997619e-01,1.284502e+02,1.490217e+02,1.284502e+02,1.570523e-14,1.490217e+02,1.181343e+02,1.490217e+02,1.160152e+00,7.927316e-01
2940,2.940000e+00,7.000000e-01,1.284939e+02,1.490725e+02,1.284939e+02,1.051232e-14,1.490725e+02,1.181745e+02,1.490725e+02,1.160152e+00,7.927316e-01
2941,2.941000e+00,7.002381e-01,1.285376e+02,1.491232e+02,1.285376e+02,1.010039e-14,1.491232e+02,1.182146e+02,1.491232e+02,1.160152e+00,7.927316e-01
2942,2.942000e+00,7.004762e-01,1.285813e+02,1.491739e+02,1.285813e+02,1.489949e-14,1.491739e+02,1.182548e+02,1.491739e+02,1.160152e+00,7.927316e-01
2943,2.943000e+00,7.007143e-01,1.286250e+02,1.492246e+02,1.286250e+02,1.292623e-14,1.492246e+02,1.182950e+02,1.492246e+02,1.160152e+00,7.927316e-01
2944,2.944000e+00,7.009524e-01,1.286687e+02,1.492753e+02,1.286687e+02,1.306941e-14,1.492753e+02,1.183352e+02,1.492753e+02,1.160152e+00,7.927316e-01
2945,2.945000e+00,7.011905e-01,1.287124e+02,1.493260e+02,1.287124e+02,9.541837e-15,1.493260e+02,1.183754e+02,1.493260e+02,1.160152e+00,7.927316e-01
2946,2.946000e+00,7.014286e-01,1.287561e+02,1.493767e+02,1.287561e+02,1.490307e-14,1.493767e+02,1.184156e+02,1.493767e+02,1.160152e+00,7.927316e-01
2947,2.947000e+00,7.016667e-01,1.287998e+02,1.494274e+02,1.287998e+02,1.126447e-14,1.494274e+02,1.184558e+02,1.494274e+02,1.160152e+00,7.927316e-01
2948,2.948000e+00,7.019048e-01,1.288435e+02,1.494781e+02,1.288435e+02,1.462379e-14,1.494781e+02,1.184960e+02,1.494781e+02,1.160152e+00,7.927316e-01
2949,2.949000e+00,7.021429e-01,1.288872e+02,1.495288e+02,1.288872e+02,1.032257e-14,1.495288e+02,1.185362e+02,1.495288e+02,1.160152e+00,7.927316e-01
2950,2.950000e+00,7.023810e-01,1.289309e+02,1.495795e+02,1.289309e+02,1.301225e-14,1.495795e+02,1.185764e+02,1.495795e+02,1.160152e+00,7.927316e-01
2951,2.951000e+00,7.026190e-01,1.289746e+02,1.496302e+02,1.289746e+02,1.204170e-14,1.496302e+02,1.186166e+02,1.496302e+02,1.160152e+00,7.927316e-01
2952,2.952000e+00,7.028571e-01,1.290184e+02,1.496809e+02,1.290184e+02,1.162626e-14,1.496809e+02,1.186568e+02,1.496809e+02,1.160152e+00,7.927316e-01
2953,2.953000e+00,7.030952e-01,1.290621e+02,1.497316e+02,1.290621e+02,1.198797e-14,1.497316e+02,1.186970e+02,1.497316e+02,1.160152e+00,7.927316e-01
2954,2.954000e+00,7.033333e-01,1.291058e+02,1.497823e+02,1.291058e+02,1.578787e-14,1.497823e+02,1.187372e+02,1.497823e+02,1.160152e+00,7.927316e-01
2955,2.955000e+00,7.035714e-01,1.291495e+02,1.498330e+02,1.291495e+02,1.060198e-14,1.498330e+02,1.187774e+02,1.498330e+02,1.160152e+00,7.927316e-01
2956,2.956000e+00,7.038095e-01,1.291932e+02,1.498837e+02,1.291932e+02,1.107121e-14,1.498837e+02,1.188176e+02,1.498837e+02,1.160152e+00,7.927316e-01
2957,2.957000e+00,7.040476e-01,1.292369e+02,1.499344e+02,1.292369e+02,9.653067e-15,1.499344e+02,1.188578e+02,1.499344e+02,1.160152e+00,7.927316e-01
2958,2.958000e+00,7.042857e-01,1.292806e+02,1.499851e+02,1.292806e+02,1.012931e-14,1.499851e+02,1.188980e+02,1.499851e+02,1.160152e+00,7.927316e-01
2959,2.959000e+00,7.045238e-01,1.293243e+02,1.500358e+02,1.293243e+02,1.492841e-14,1.500358e+02,1.189382e+02,1.500358e+02,1.160152e+00,7.927316e-01
2960,2.960000e+00,7.047619e-01,1.293680e+02,1.500866e+02,1.293680e+02,1.318422e-14,1.500866e+02,1.189784e+02,1.500866e+02,1.160152e+00,7.927316e-01
2961,2.961000e+00,7.050000e-01,1.294117e+02,1.501373e+02,1.294117e+02,1.420856e-14,1.501373e+02,1.190186e+02,1.501373e+02,1.160152e+00,7.927316e-01
2962,2.962000e+00,7.052381e-01,1.294554e+02,1.501880e+02,1.294554e+02,1.379312e-14,1.501880e+02,1.190587e+02,1.501880e+02,1.160152e+00,7.927316e-01
2963,2.963000e+00,7.054762e-01,1.294991e+02,1.502387e+02,1.294991e+02,1.282257e-14,1.502387e+02,1.190989e+02,1.502387e+02,1.160152e+00,7.927316e-01
2964,2.964000e+00,7.057143e-01,1.295428e+02,1.502894e+02,1.295428e+02,7.296595e-15,1.502894e+02,1.191391e+02,1.502894e+02,1.160152e+00,7.927316e-01
2965,2.965000e+00,7.059524e-01,1.295865e+02,1.503401e+02,1.295865e+02,1.476374e-14,1.503401e+02,1.191793e+02,1.503401e+02,1.160152e+00,7.927316e-01
2966,2.966000e+00,7.061905e-01,1.296302e+02,1.503908e+02,1.296302e+02,9.241273e-15,1.503908e+02,1.192195e+02,1.503908e+02,1.160152e+00,7.927316e-01
2967,2.967000e+00,7.064286e-01,1.296739e+02,1.504415e+02,1.296739e+02,1.493206e-14,1.504415e+02,1.192597e+02,1.504415e+02,1.160152e+00,7.927316e-01
2968,2.968000e+00,7.066667e-01,1.297176e+02,1.504922e+02,1.297176e+02,1.162653e-14,1.504922e+02,1.192999e+02,1.504922e+02,1.160152e+00,7.927316e-01
2969,2.969000e+00,7.069048e-01,1.297613e+02,1.505429e+02,1.297613e+02,1.210278e-14,1.505429e+02,1.193401e+02,1.505429e+02,1.160152e+00,7.927316e-01
2970,2.970000e+00,7.071429e-01,1.298051e+02,1.505936e+02,1.298051e+02,1.246099e-14,1.505936e+02,1.193803e+02,1.505936e+02,1.160152e+00,7.927316e-01
2971,2.971000e+00,7.073810e-01,1.298488e+02,1.506443e+02,1.298488e+02,1.082080e-14,1.506443e+02,1.194205e+02,1.506443e+02,1.160152e+00,7.927316e-01
2972,2.972000e+00,7.076190e-01,1.298925e+02,1.506950e+02,1.298925e+02,1.484976e-14,1.506950e+02,1.194607e+02,1.506950e+02,1.160152e+00,7.927316e-01
2973,2.973000e+00,7.078571e-01,1.299362e+02,1.507457e+02,1.299362e+02,1.110014e-14,1.507457e+02,1.195009e+02,1.507457e+02,1.160152e+00,7.927316e-01
2974,2.974000e+00,7.080952e-01,1.299799e+02,1.507964e+02,1.299799e+02,1.524012e-14,1.507964e+02,1.195411e+02,1.507964e+02,1.160152e+00,7.927316e-01
2975,2.975000e+00,7.083333e-01,1.300236e+02,1.508471e+02,1.300236e+02,1.149051e-14,1.508471e+02,1.195813e+02,1.508471e+02,1.160152e+00,7.927316e-01
2976,2.976000e+00,7.085714e-01,1.300673e+02,1.508978e+02,1.300673e+02,1.362858e-14,1.508978e+02,1.196215e+02,1.508978e+02,1.160152e+00,7.927316e-01
2977,2.977000e+00,7.088095e-01,1.301110e+02,1.509485e+02,1.301110e+02,1.343519e-14,1.509485e+02,1.196617e+02,1.509485e+02,1.160152e+00,7.927316e-01
2978,2.978000e+00,7.090476e-01,1.301547e+02,1.509992e+02,1.301547e+02,1.246113e-14,1.509992e+02,1.197019e+02,1.509992e+02,1.160152e+00,7.927316e-01
2979,2.979000e+00,7.092857e-01,1.301984e+02,1.510499e+02,1.301984e+02,9.159108e-15,1.510499e+02,1.197421e+02,1.510499e+02,1.160152e+00,7.927316e-01
2980,2.980000e+00,7.095238e-01,1.302421e+02,1.511006e+02,1.302421e+02,1.662625e-14,1.511006e+02,1.197823e+02,1.511006e+02,1.160152e+00,7.927316e-01
2981,2.981000e+00,7.097619e-01,1.302858e+02,1.511514e+02,1.302858e+02,1.221401e-14,1.511514e+02,1.198225e+02,1.511514e+02,1.160152e+00,7.927316e-01
2982,2.982000e+00,7.100000e-01,1.303295e+02,1.512021e+02,1.303295e+02,1.368244e-14,1.512021e+02,1.198627e+02,1.512021e+02,1.160152e+00,7.927316e-01
2983,2.983000e+00,7.102381e-01,1.303732e+02,1.512528e+02,1.303732e+02,9.717796e-15,1.512528e+02,1.199029e+02,1.512528e+02,1.160152e+00,7.927316e-01
2984,2.984000e+00,7.104762e-01,1.304169e+02,1.513035e+02,1.304169e+02,1.362872e-14,1.513035e+02,1.199430e+02,1.513035e+02,1.160152e+00,7.927316e-01
2985,2.985000e+00,7.107143e-01,1.304606e+02,1.513542e+02,1.304606e+02,6.770478e-15,1.513542e+02,1.199832e+02,1.513542e+02,1.160152e+00,7.927316e-01
2986,2.986000e+00,7.109524e-01,1.305043e+02,1.514049e+02,1.305043e+02,1.002228e-14,1.514049e+02,1.200234e+02,1.514049e+02,1.160152e+00,7.927316e-01
2987,2.987000e+00,7.111905e-01,1.305480e+02,1.514556e+02,1.305480e+02,1.271196e-14,1.514556e+02,1.200636e+02,1.514556e+02,1.160152e+00,7.927316e-01
2988,2.988000e+00,7.114286e-01,1.305917e+02,1.515063e+02,1.305917e+02,1.107878e-14,1.515063e+02,1.201038e+02,1.515063e+02,1.160152e+00,7.927316e-01
2989,2.989000e+00,7.116667e-01,1.306355e+02,1.515570e+02,1.306355e+02,1.310233e-14,1.515570e+02,1.201440e+02,1.515570e+02,1.160152e+00,7.927316e-01
2990,2.990000e+00,7.119048e-01,1.306792e+02,1.516077e+02,1.306792e+02,8.579062e-15,1.516077e+02,1.201842e+02,1.516077e+02,1.160152e+00,7.927316e-01
2991,2.991000e+00,7.121429e-01,1.307229e+02,1.516584e+02,1.307229e+02,1.282656e-14,1.516584e+02,1.202244e+02,1.516584e+02,1.160152e+00,7.927316e-01
2992,2.992000e+00,7.123810e-01,1.307666e+02,1.517091e+02,1.307666e+02,1.096432e-14,1.517091e+02,1.202646e+02,1.517091e+02,1.160152e+00,7.927316e-01
2993,2.993000e+00,7.126190e-01,1.308103e+02,1.517598e+02,1.308103e+02,1.299137e-14,1.517598e+02,1.203048e+02,1.517598e+02,1.160152e+00,7.927316e-01
2994,2.994000e+00,7.128571e-01,1.308540e+02,1.518105e+02,1.308540e+02,1.035549e-14,1.518105e+02,1.203450e+02,1.518105e+02,1.160152e+00,7.927316e-01
2995,2.995000e+00,7.130952e-01,1.308977e+02,1.518612e+02,1.308977e+02,1.649036e-14,1.518612e+02,1.203852e+02,1.518612e+02,1.160152e+00,7.927316e-01
2996,2.996000e+00,7.133333e-01,1.309414e+02,1.519119e+02,1.309414e+02,1.185257e-14,1.519119e+02,1.204254e+02,1.519119e+02,1.160152e+00,7.927316e-01
2997,2.997000e+00,7.135714e-01,1.309851e+02,1.519626e+02,1.309851e+02,1.466028e-14,1.519626e+02,1.204656e+02,1.519626e+02,1.160152e+00,7.927316e-01
2998,2.998000e+00,7.138095e-01,1.310288e+02,1.520133e+02,1.310288e+02,7.135910e-15,1.520133e+02,1.205058e+02,1.520133e+02,1.160152e+00,7.927316e-01
2999,2.999000e+00,7.140476e-01,1.310725e+02,1.520640e+02,1.310725e+02,1.371137e-14,1.520640e+02,1.205460e+02,1.520640e+02,1.160152e+00,7.927316e-01
3000,3.000000e+00,7.142857e-01,1.311162e+02,1.521147e+02,1.311162e+02,1.107899e-14,1.521147e+02,1.205862e+02,1.521147e+02,1.160152e+00,7.927316e-01
3001,3.001000e+00,7.145238e-01,1.311599e+02,1.521655e+02,1.311599e+02,1.143720e-14,1.521655e+02,1.206264e+02,1.521655e+02,1.160152e+00,7.927316e-01
