step,time,dt,theta_min,theta_max,mass,E_CH,dE_CH_dt,ch_iterations,ch_residual,ch_time,phi_min,phi_max,H_max,M_max,E_mag,mu_min,mu_max,poisson_iterations,poisson_residual,poisson_time,ux_min,ux_max,uy_min,uy_max,U_max,E_kin,divU_L2,divU_Linf,CFL,p_min,p_max,F_cap_max,F_mag_max,F_grav_max,ns_time,E_total,dE_total_dt,interface_y_min,interface_y_max,interface_y_mean
42,4.300000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,-1.134870e-09,0,0.000000e+00,1.333960e+00,-1.781705e+00,4.179750e-02,3.483921e+00,1.175460e+00,2.961569e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.081243e-01,-4.964723e-05,4.962974e-05,-3.673764e-05,6.721484e-05,6.900397e-05,2.464378e-10,7.499485e-06,1.276520e-03,7.806908e-06,-3.563804e-02,5.885619e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.437266e+00,3.904433e+00,1.393482e+02,0.000000e+00,0.000000e+00,0.000000e+00
43,4.400000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,-7.497336e-10,0,0.000000e+00,1.324524e+00,-1.824127e+00,4.279269e-02,3.566861e+00,1.203446e+00,3.104275e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.467377e-01,-5.205756e-05,5.203940e-05,-3.857272e-05,7.044529e-05,7.232202e-05,2.712081e-10,7.862303e-06,1.338401e-03,8.182302e-06,-3.734609e-02,6.169852e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.479339e+00,4.047139e+00,1.427060e+02,0.000000e+00,0.000000e+00,0.000000e+00
44,4.500000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,-5.330181e-10,0,0.000000e+00,1.321852e+00,-1.866548e+00,4.378788e-02,3.649800e+00,1.231431e+00,3.250339e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.151547e-01,-5.452221e-05,5.450317e-05,-4.045050e-05,7.374794e-05,7.571422e-05,2.977678e-10,8.233638e-06,1.401739e-03,8.566086e-06,-3.909616e-02,6.460599e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.570345e+00,4.193202e+00,1.460638e+02,0.000000e+00,0.000000e+00,0.000000e+00
45,4.600000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,-2.017275e-10,0,0.000000e+00,1.317793e+00,-1.908970e+00,4.478308e-02,3.732737e+00,1.259416e+00,3.399760e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.145480e-01,-5.704032e-05,5.702040e-05,-4.237073e-05,7.712243e-05,7.918021e-05,3.261955e-10,8.613476e-06,1.466533e-03,8.958218e-06,-4.088823e-02,6.757858e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.449801e+00,4.342624e+00,1.494216e+02,0.000000e+00,0.000000e+00,0.000000e+00
46,4.700000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,1.698641e-11,0,0.000000e+00,1.323739e+00,-1.951391e+00,4.577827e-02,3.815673e+00,1.287401e+00,3.552540e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.129580e-01,-5.961154e-05,5.959071e-05,-4.433313e-05,8.056839e-05,8.272008e-05,3.565707e-10,9.001806e-06,1.532782e-03,9.358708e-06,-4.272229e-02,7.061625e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.522572e+00,4.495403e+00,1.527793e+02,0.000000e+00,0.000000e+00,0.000000e+00
47,4.800000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,4.114487e-10,0,0.000000e+00,1.364093e+00,-1.993813e+00,4.677347e-02,3.898609e+00,1.315386e+00,3.708677e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,9.939598e-01,-6.223546e-05,6.221369e-05,-4.633741e-05,8.408545e-05,8.633315e-05,3.889740e-10,9.398615e-06,1.600484e-03,9.767481e-06,-4.459834e-02,7.371894e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.442425e+00,4.651541e+00,1.561371e+02,0.000000e+00,0.000000e+00,0.000000e+00
48,4.900000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,6.081802e-10,0,0.000000e+00,1.321015e+00,-2.036234e+00,4.776867e-02,3.981542e+00,1.343371e+00,3.868172e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.107532e-01,-6.491168e-05,6.488895e-05,-4.838328e-05,8.767320e-05,9.001886e-05,4.234865e-10,9.803890e-06,1.669638e-03,1.018447e-05,-4.651638e-02,7.688661e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.536323e+00,4.811035e+00,1.594949e+02,0.000000e+00,0.000000e+00,0.000000e+00
49,5.000000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,9.185985e-10,0,0.000000e+00,1.541608e+00,-2.078656e+00,4.876387e-02,4.064475e+00,1.371355e+00,4.031024e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.334477e-01,-6.763977e-05,6.761606e-05,-5.047041e-05,9.133125e-05,9.377680e-05,4.601901e-10,1.021762e-05,1.740241e-03,1.060963e-05,-4.847641e-02,8.011919e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.498591e+00,4.973888e+00,1.628527e+02,0.000000e+00,0.000000e+00,0.000000e+00
50,5.100000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,1.212697e-09,0,0.000000e+00,1.378769e+00,-2.121078e+00,4.975908e-02,4.147406e+00,1.399339e+00,4.197235e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.162978e-01,-7.041929e-05,7.039459e-05,-5.259849e-05,9.505918e-05,9.760652e-05,4.991674e-10,1.063978e-05,1.812291e-03,1.104292e-05,-5.047845e-02,8.341660e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.511002e+00,5.140099e+00,1.662105e+02,0.000000e+00,0.000000e+00,0.000000e+00
51,5.200000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,1.623146e-09,0,0.000000e+00,1.407345e+00,-2.163499e+00,5.075428e-02,4.230335e+00,1.427323e+00,4.366803e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,9.623888e-01,-7.324979e-05,7.322407e-05,-5.476718e-05,9.885656e-05,1.015076e-04,5.405013e-10,1.107037e-05,1.885787e-03,1.148427e-05,-5.252254e-02,8.677877e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.495373e+00,5.309667e+00,1.695683e+02,0.000000e+00,0.000000e+00,0.000000e+00
52,5.300000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,1.913358e-09,0,0.000000e+00,1.395316e+00,-2.205921e+00,5.174949e-02,4.313263e+00,1.455307e+00,4.539729e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.432697e-01,-7.613081e-05,7.610404e-05,-5.697651e-05,1.027229e-04,1.054795e-04,5.842753e-10,1.150937e-05,1.960727e-03,1.193365e-05,-5.460869e-02,9.020562e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.518120e+00,5.482593e+00,1.729261e+02,0.000000e+00,0.000000e+00,0.000000e+00
53,5.400000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,2.353673e-09,0,0.000000e+00,1.349838e+00,-2.248342e+00,5.274470e-02,4.396190e+00,1.483291e+00,4.716013e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.210824e-01,-7.906185e-05,7.903402e-05,-5.922633e-05,1.066578e-04,1.095219e-04,6.305732e-10,1.195676e-05,2.037109e-03,1.239098e-05,-5.673694e-02,9.369704e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.413232e+00,5.658877e+00,1.762839e+02,0.000000e+00,0.000000e+00,0.000000e+00
54,5.500000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,2.699729e-09,0,0.000000e+00,1.317481e+00,-2.290764e+00,5.373991e-02,4.479114e+00,1.511274e+00,4.895655e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.093647e-01,-8.204240e-05,8.201349e-05,-6.151570e-05,1.106608e-04,1.136341e-04,6.794787e-10,1.241253e-05,2.114930e-03,1.285623e-05,-5.890734e-02,9.725294e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.392652e+00,5.838519e+00,1.796416e+02,0.000000e+00,0.000000e+00,0.000000e+00
55,5.600000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,3.072653e-09,0,0.000000e+00,1.315653e+00,-2.333185e+00,5.473512e-02,4.562037e+00,1.539257e+00,5.078654e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.100264e-01,-8.507196e-05,8.504194e-05,-6.384420e-05,1.147314e-04,1.178158e-04,7.310761e-10,1.287666e-05,2.194187e-03,1.332933e-05,-6.111991e-02,1.008732e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.380035e+00,6.021518e+00,1.829994e+02,0.000000e+00,0.000000e+00,0.000000e+00
56,5.700000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,3.521516e-09,0,0.000000e+00,1.349428e+00,-2.375607e+00,5.573034e-02,4.644958e+00,1.567240e+00,5.265011e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.095196e-01,-8.814998e-05,8.811883e-05,-6.621144e-05,1.188690e-04,1.220663e-04,7.854493e-10,1.334913e-05,2.274880e-03,1.381022e-05,-6.337471e-02,1.045577e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.383106e+00,6.207875e+00,1.863572e+02,0.000000e+00,0.000000e+00,0.000000e+00
57,5.800000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,3.959832e-09,0,0.000000e+00,1.325203e+00,-2.418028e+00,5.672555e-02,4.727877e+00,1.595222e+00,5.454726e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.096448e-01,-9.127592e-05,9.124361e-05,-6.861698e-05,1.230732e-04,1.263852e-04,8.426823e-10,1.382992e-05,2.357003e-03,1.429885e-05,-6.567181e-02,1.083064e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.378375e+00,6.397590e+00,1.897150e+02,0.000000e+00,0.000000e+00,0.000000e+00
58,5.900000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,4.420353e-09,0,0.000000e+00,1.315597e+00,-2.460450e+00,5.772077e-02,4.810794e+00,1.623204e+00,5.647799e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.089192e-01,-9.444919e-05,9.441571e-05,-7.106039e-05,1.273434e-04,1.307718e-04,9.028590e-10,1.431901e-05,2.440556e-03,1.479514e-05,-6.801124e-02,1.121191e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.486237e+00,6.590663e+00,1.930728e+02,0.000000e+00,0.000000e+00,0.000000e+00
59,6.000000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,4.957368e-09,0,0.000000e+00,1.319464e+00,-2.502871e+00,5.871600e-02,4.893709e+00,1.651186e+00,5.844230e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.067728e-01,-9.766922e-05,9.763455e-05,-7.354120e-05,1.316791e-04,1.352257e-04,9.660626e-10,1.481639e-05,2.525536e-03,1.529904e-05,-7.039308e-02,1.159956e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.384706e+00,6.787094e+00,1.964306e+02,0.000000e+00,0.000000e+00,0.000000e+00
60,6.100000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,5.439316e-09,0,0.000000e+00,1.313941e+00,-2.545293e+00,5.971122e-02,4.976622e+00,1.679168e+00,6.044018e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.079068e-01,-1.009354e-04,1.008995e-04,-7.605894e-05,1.360796e-04,1.397462e-04,1.032376e-09,1.532204e-05,2.611939e-03,1.581048e-05,-7.281740e-02,1.199359e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.418890e+00,6.986882e+00,1.997884e+02,0.000000e+00,0.000000e+00,0.000000e+00
61,6.200000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,5.996204e-09,0,0.000000e+00,1.316192e+00,-2.587714e+00,6.070645e-02,5.059542e+00,1.707149e+00,6.247164e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.064909e-01,-1.042471e-04,1.042100e-04,-7.861313e-05,1.405445e-04,1.443328e-04,1.101882e-09,1.583592e-05,2.699762e-03,1.632939e-05,-7.528427e-02,1.239398e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.390806e+00,7.190028e+00,2.031462e+02,0.000000e+00,0.000000e+00,0.000000e+00
62,6.300000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,6.558309e-09,0,0.000000e+00,1.315338e+00,-2.630136e+00,6.170168e-02,5.142499e+00,1.735130e+00,6.453668e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.061006e-01,-1.076037e-04,1.075653e-04,-8.120325e-05,1.450732e-04,1.489848e-04,1.174662e-09,1.635803e-05,2.789002e-03,1.685570e-05,-7.779376e-02,1.280072e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.426795e+00,7.396532e+00,2.065040e+02,0.000000e+00,0.000000e+00,0.000000e+00
63,6.400000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,7.127188e-09,0,0.000000e+00,1.318074e+00,-2.672557e+00,6.269691e-02,5.225457e+00,1.763110e+00,6.663530e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.089800e-01,-1.110045e-04,1.109648e-04,-8.382879e-05,1.496650e-04,1.537015e-04,1.250797e-09,1.688834e-05,2.879657e-03,1.738934e-05,-8.034596e-02,1.321378e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.394942e+00,7.606394e+00,2.098617e+02,0.000000e+00,0.000000e+00,0.000000e+00
64,6.500000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,7.755463e-09,0,0.000000e+00,1.314136e+00,-2.714979e+00,6.369215e-02,5.308416e+00,1.791090e+00,6.876750e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.075760e-01,-1.144489e-04,1.144078e-04,-8.648921e-05,1.543192e-04,1.584824e-04,1.330367e-09,1.742683e-05,2.971722e-03,1.793024e-05,-8.294094e-02,1.363315e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.373179e+00,7.819613e+00,2.132195e+02,0.000000e+00,0.000000e+00,0.000000e+00
65,6.600000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,8.392953e-09,0,0.000000e+00,1.344055e+00,-2.757400e+00,6.468739e-02,5.391377e+00,1.819070e+00,7.093327e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.068271e-01,-1.179361e-04,1.178937e-04,-8.918396e-05,1.590353e-04,1.633268e-04,1.413451e-09,1.797346e-05,3.065194e-03,1.847832e-05,-8.557880e-02,1.405882e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.397069e+00,8.036191e+00,2.165773e+02,0.000000e+00,0.000000e+00,0.000000e+00
66,6.700000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,9.106937e-09,0,0.000000e+00,1.317871e+00,-2.799822e+00,6.568263e-02,5.474338e+00,1.847050e+00,7.313262e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.060049e-01,-1.214654e-04,1.214217e-04,-9.191246e-05,1.638126e-04,1.682340e-04,1.500127e-09,1.852823e-05,3.160070e-03,1.903351e-05,-8.825962e-02,1.449077e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.388473e+00,8.256126e+00,2.199351e+02,0.000000e+00,0.000000e+00,0.000000e+00
67,6.800000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,9.815593e-09,0,0.000000e+00,1.316216e+00,-2.842243e+00,6.667788e-02,5.557300e+00,1.875029e+00,7.536555e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.054505e-01,-1.250362e-04,1.249911e-04,-9.467412e-05,1.686505e-04,1.732033e-04,1.590471e-09,1.909109e-05,3.256345e-03,1.959572e-05,-9.098351e-02,1.492897e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.427886e+00,8.479419e+00,2.232929e+02,0.000000e+00,0.000000e+00,0.000000e+00
68,6.900000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,1.058920e-08,0,0.000000e+00,1.322434e+00,-2.884665e+00,6.767313e-02,5.640264e+00,1.903007e+00,7.763206e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.100074e-01,-1.286476e-04,1.286011e-04,-9.746835e-05,1.735481e-04,1.782340e-04,1.684557e-09,1.966204e-05,3.354017e-03,2.016488e-05,-9.375057e-02,1.537342e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.362560e+00,8.706069e+00,2.266507e+02,0.000000e+00,0.000000e+00,0.000000e+00
69,7.000000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,1.140155e-08,0,0.000000e+00,1.321175e+00,-2.927086e+00,6.866838e-02,5.723228e+00,1.930986e+00,7.993214e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.066979e-01,-1.322989e-04,1.322510e-04,-1.002945e-04,1.785049e-04,1.833254e-04,1.782461e-09,2.024104e-05,3.453081e-03,2.074090e-05,-9.656089e-02,1.582408e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.440109e+00,8.936078e+00,2.300085e+02,0.000000e+00,0.000000e+00,0.000000e+00
70,7.100000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,1.221434e-08,0,0.000000e+00,1.322891e+00,-2.969508e+00,6.966363e-02,5.806194e+00,1.958963e+00,8.226580e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.063164e-01,-1.359894e-04,1.359400e-04,-1.031520e-04,1.835201e-04,1.884766e-04,1.884253e-09,2.082806e-05,3.553532e-03,2.132369e-05,-9.941459e-02,1.628095e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.394657e+00,9.169444e+00,2.333663e+02,0.000000e+00,0.000000e+00,0.000000e+00
71,7.200000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,1.309652e-08,0,0.000000e+00,1.315820e+00,-3.011929e+00,7.065889e-02,5.889161e+00,1.986941e+00,8.463304e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.055382e-01,-1.397181e-04,1.396672e-04,-1.060401e-04,1.885930e-04,1.936870e-04,1.990002e-09,2.142308e-05,3.655367e-03,2.191318e-05,-1.023118e-01,1.674400e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.425679e+00,9.406168e+00,2.367240e+02,0.000000e+00,0.000000e+00,0.000000e+00
72,7.300000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,1.400791e-08,0,0.000000e+00,1.314346e+00,-3.054351e+00,7.165416e-02,5.972129e+00,2.014918e+00,8.703386e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.058487e-01,-1.434843e-04,1.434319e-04,-1.089582e-04,1.937227e-04,1.989558e-04,2.099778e-09,2.202607e-05,3.758581e-03,2.250928e-05,-1.052526e-01,1.721320e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.392016e+00,9.646250e+00,2.400818e+02,0.000000e+00,0.000000e+00,0.000000e+00
73,7.400000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,1.495404e-08,0,0.000000e+00,1.315250e+00,-3.096772e+00,7.264942e-02,6.055099e+00,2.042894e+00,8.946826e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.057115e-01,-1.472871e-04,1.472332e-04,-1.119056e-04,1.989086e-04,2.042821e-04,2.213646e-09,2.263700e-05,3.863171e-03,2.311188e-05,-1.082371e-01,1.768855e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.387604e+00,9.889690e+00,2.434396e+02,0.000000e+00,0.000000e+00,0.000000e+00
74,7.500000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,1.592815e-08,0,0.000000e+00,1.343856e+00,-3.139194e+00,7.364470e-02,6.138070e+00,2.070870e+00,9.193623e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.038571e-01,-1.511258e-04,1.510703e-04,-1.148816e-04,2.041498e-04,2.096652e-04,2.331669e-09,2.325585e-05,3.969130e-03,2.372091e-05,-1.112654e-01,1.817000e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.395214e+00,1.013649e+01,2.467974e+02,0.000000e+00,0.000000e+00,0.000000e+00
75,7.600000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,1.699352e-08,0,0.000000e+00,1.317032e+00,-3.181615e+00,7.463997e-02,6.221043e+00,2.098845e+00,9.443778e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.043158e-01,-1.549993e-04,1.549422e-04,-1.178854e-04,2.094456e-04,2.151042e-04,2.453908e-09,2.388257e-05,4.076456e-03,2.433626e-05,-1.143378e-01,1.865755e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.377995e+00,1.038664e+01,2.501552e+02,0.000000e+00,0.000000e+00,0.000000e+00
76,7.700000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,1.807343e-08,0,0.000000e+00,1.316822e+00,-3.224037e+00,7.563525e-02,6.304017e+00,2.126820e+00,9.697291e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.062795e-01,-1.589068e-04,1.588481e-04,-1.209164e-04,2.147951e-04,2.205983e-04,2.580423e-09,2.451715e-05,4.185141e-03,2.495785e-05,-1.174542e-01,1.915117e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.420986e+00,1.064016e+01,2.535130e+02,0.000000e+00,0.000000e+00,0.000000e+00
77,7.800000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,1.920841e-08,0,0.000000e+00,1.315713e+00,-3.266458e+00,7.663053e-02,6.386992e+00,2.154795e+00,9.954162e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,8.034704e-01,-1.628474e-04,1.627871e-04,-1.239737e-04,2.201975e-04,2.261467e-04,2.711268e-09,2.515956e-05,4.295183e-03,2.558557e-05,-1.206149e-01,1.965083e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.381817e+00,1.089703e+01,2.568708e+02,0.000000e+00,0.000000e+00,0.000000e+00
78,7.900000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,2.036560e-08,0,0.000000e+00,1.325354e+00,-3.308880e+00,7.762582e-02,6.469969e+00,2.182769e+00,1.021439e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,9.752710e-01,-1.668202e-04,1.667583e-04,-1.270566e-04,2.256520e-04,2.317483e-04,2.846498e-09,2.580975e-05,4.406576e-03,2.621933e-05,-1.238200e-01,2.015651e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.529451e+00,1.115725e+01,2.602285e+02,0.000000e+00,0.000000e+00,0.000000e+00
79,8.000000e-02,1.000000e-03,-1.000001e+00,1.000001e+00,-2.000000e-01,9.428638e-01,2.165390e-08,0,0.000000e+00,1.377421e+00,-3.351301e+00,7.862111e-02,6.552948e+00,2.210742e+00,1.047798e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.253058e-01,-1.708242e-04,1.707606e-04,-1.301642e-04,2.311576e-04,2.374025e-04,2.986162e-09,2.646770e-05,4.519314e-03,2.685902e-05,-1.270696e-01,2.066819e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.413362e+00,1.142084e+01,2.635863e+02,0.000000e+00,0.000000e+00,0.000000e+00
80,8.100000e-02,1.000000e-03,-1.000002e+00,1.000001e+00,-2.000000e-01,9.428638e-01,2.289535e-08,0,0.000000e+00,1.324532e+00,-3.393723e+00,7.961641e-02,6.635928e+00,2.238715e+00,1.074492e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.045062e-01,-1.748585e-04,1.747931e-04,-1.332959e-04,2.367135e-04,2.431081e-04,3.130307e-09,2.713338e-05,4.633392e-03,2.750454e-05,-1.303638e-01,2.118583e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.455063e+00,1.168778e+01,2.669441e+02,0.000000e+00,0.000000e+00,0.000000e+00
81,8.200000e-02,1.000000e-03,-1.000002e+00,1.000001e+00,-2.000000e-01,9.428638e-01,2.424705e-08,0,0.000000e+00,1.330759e+00,-3.436144e+00,8.061171e-02,6.718910e+00,2.266687e+00,1.101522e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.441130e-01,-1.789220e-04,1.788549e-04,-1.364507e-04,2.423187e-04,2.488644e-04,3.278978e-09,2.780675e-05,4.748804e-03,2.815579e-05,-1.337029e-01,2.170941e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.523105e+00,1.195809e+01,2.703019e+02,0.000000e+00,0.000000e+00,0.000000e+00
82,8.300000e-02,1.000000e-03,-1.000002e+00,1.000001e+00,-2.000000e-01,9.428638e-01,2.565104e-08,0,0.000000e+00,1.364685e+00,-3.478566e+00,8.160701e-02,6.801893e+00,2.294658e+00,1.128888e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.095739e-01,-1.830137e-04,1.829449e-04,-1.396278e-04,2.479725e-04,2.546779e-04,3.432216e-09,2.848779e-05,4.865546e-03,2.881351e-05,-1.370869e-01,2.223891e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.499708e+00,1.223175e+01,2.736597e+02,0.000000e+00,0.000000e+00,0.000000e+00
83,8.400000e-02,1.000000e-03,-1.000002e+00,1.000001e+00,-2.000000e-01,9.428638e-01,2.710288e-08,0,0.000000e+00,1.354895e+00,-3.520987e+00,8.260232e-02,6.884879e+00,2.322629e+00,1.156590e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.249533e-01,-1.871327e-04,1.870621e-04,-1.428263e-04,2.536737e-04,2.605452e-04,3.590057e-09,2.917645e-05,4.983611e-03,2.947732e-05,-1.405161e-01,2.277429e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.488497e+00,1.250876e+01,2.770175e+02,0.000000e+00,0.000000e+00,0.000000e+00
84,8.500000e-02,1.000000e-03,-1.000002e+00,1.000001e+00,-2.000000e-01,9.428638e-01,2.859823e-08,0,0.000000e+00,1.371415e+00,-3.563408e+00,8.359764e-02,6.967866e+00,2.350600e+00,1.184628e+01,1.000000e+00,1.500000e+00,0,0.000000e+00,8.110490e-01,-1.912779e-04,1.912055e-04,-1.460454e-04,2.594216e-04,2.664610e-04,3.752534e-09,2.987271e-05,5.102994e-03,3.014662e-05,-1.439905e-01,2.331553e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.504724e+00,1.278914e+01,2.803753e+02,0.000000e+00,0.000000e+00,0.000000e+00
