step,time,E_CH,E_kin,E_mag,E_internal,E_total,dE_internal_dt,dE_total_dt
167,8.400000e-02,9.428646e-01,1.335442e-07,1.166363e+01,9.428647e-01,1.260649e+01,1.527411e-05,2.784842e+02
168,8.450000e-02,9.428646e-01,1.362892e-07,1.180370e+01,9.428647e-01,1.274657e+01,1.538604e-05,2.801565e+02
169,8.500000e-02,9.428646e-01,1.390847e-07,1.194462e+01,9.428647e-01,1.288748e+01,1.549916e-05,2.818288e+02
170,8.550000e-02,9.428646e-01,1.419313e-07,1.208637e+01,9.428647e-01,1.302923e+01,1.561350e-05,2.835011e+02
171,8.600000e-02,9.428646e-01,1.448295e-07,1.222895e+01,9.428647e-01,1.317182e+01,1.572909e-05,2.851733e+02
172,8.650000e-02,9.428646e-01,1.477800e-07,1.237238e+01,9.428647e-01,1.331524e+01,1.584613e-05,2.868456e+02
173,8.700000e-02,9.428646e-01,1.507833e-07,1.251664e+01,9.428648e-01,1.345950e+01,1.596447e-05,2.885179e+02
174,8.750000e-02,9.428646e-01,1.538401e-07,1.266173e+01,9.428648e-01,1.360460e+01,1.608394e-05,2.901902e+02
175,8.800000e-02,9.428646e-01,1.569510e-07,1.280766e+01,9.428648e-01,1.375053e+01,1.620497e-05,2.918625e+02
176,8.850000e-02,9.428646e-01,1.601165e-07,1.295443e+01,9.428648e-01,1.389730e+01,1.632713e-05,2.935348e+02
177,8.900000e-02,9.428646e-01,1.633373e-07,1.310203e+01,9.428648e-01,1.404490e+01,1.645072e-05,2.952071e+02
178,8.950000e-02,9.428646e-01,1.666139e-07,1.325047e+01,9.428648e-01,1.419334e+01,1.657552e-05,2.968793e+02
179,9.000000e-02,9.428646e-01,1.699470e-07,1.339975e+01,9.428648e-01,1.434261e+01,1.670196e-05,2.985516e+02
180,9.050000e-02,9.428646e-01,1.733373e-07,1.354986e+01,9.428648e-01,1.449273e+01,1.682940e-05,3.002239e+02
181,9.100000e-02,9.428646e-01,1.767852e-07,1.370081e+01,9.428648e-01,1.464367e+01,1.695844e-05,3.018962e+02
182,9.150000e-02,9.428646e-01,1.802915e-07,1.385259e+01,9.428648e-01,1.479546e+01,1.708883e-05,3.035685e+02
183,9.200000e-02,9.428647e-01,1.838567e-07,1.400521e+01,9.428648e-01,1.494808e+01,1.722042e-05,3.052408e+02
184,9.250000e-02,9.428647e-01,1.874815e-07,1.415867e+01,9.428648e-01,1.510154e+01,1.735356e-05,3.069130e+02
