step,time,ramp_factor,h_a_left,h_a_center,h_a_right,h_a_center_x,h_a_center_y,h_a_min,h_a_max,center_edge_ratio,uniformity
460,2.300000e-01,1.437500e-01,1.852296e+01,1.853553e+01,1.852296e+01,-2.002060e-17,1.853553e+01,1.851590e+01,1.853553e+01,1.000679e+00,9.989408e-01
461,2.305000e-01,1.440625e-01,1.856323e+01,1.857583e+01,1.856323e+01,-1.526366e-17,1.857583e+01,1.855615e+01,1.857583e+01,1.000679e+00,9.989408e-01
462,2.310000e-01,1.443750e-01,1.860350e+01,1.861612e+01,1.860350e+01,-1.916207e-17,1.861612e+01,1.859640e+01,1.861612e+01,1.000679e+00,9.989408e-01
463,2.315000e-01,1.446875e-01,1.864376e+01,1.865641e+01,1.864376e+01,-1.440513e-17,1.865641e+01,1.863665e+01,1.865641e+01,1.000679e+00,9.989408e-01
464,2.320000e-01,1.450000e-01,1.868403e+01,1.869671e+01,1.868403e+01,-5.650400e-17,1.869671e+01,1.867691e+01,1.869671e+01,1.000679e+00,9.989408e-01
465,2.325000e-01,1.453125e-01,1.872430e+01,1.873700e+01,1.872430e+01,-5.174706e-17,1.873700e+01,1.871716e+01,1.873700e+01,1.000679e+00,9.989408e-01
466,2.330000e-01,1.456250e-01,1.876457e+01,1.877730e+01,1.876457e+01,-5.564547e-17,1.877730e+01,1.875741e+01,1.877730e+01,1.000679e+00,9.989408e-01
467,2.335000e-01,1.459375e-01,1.880483e+01,1.881759e+01,1.880483e+01,-5.088854e-17,1.881759e+01,1.879766e+01,1.881759e+01,1.000679e+00,9.989408e-01
468,2.340000e-01,1.462500e-01,1.884510e+01,1.885789e+01,1.884510e+01,7.354605e-17,1.885789e+01,1.883791e+01,1.885789e+01,1.000679e+00,9.989408e-01
469,2.345000e-01,1.465625e-01,1.888537e+01,1.889818e+01,1.888537e+01,2.279184e-17,1.889818e+01,1.887817e+01,1.889818e+01,1.000679e+00,9.989408e-01
470,2.350000e-01,1.468750e-01,1.892563e+01,1.893848e+01,1.892563e+01,7.440458e-17,1.893848e+01,1.891842e+01,1.893848e+01,1.000679e+00,9.989408e-01
471,2.355000e-01,1.471875e-01,1.896590e+01,1.897877e+01,1.896590e+01,2.365036e-17,1.897877e+01,1.895867e+01,1.897877e+01,1.000679e+00,9.989408e-01
472,2.360000e-01,1.475000e-01,1.900617e+01,1.901907e+01,1.900617e+01,3.706265e-17,1.901907e+01,1.899892e+01,1.901907e+01,1.000679e+00,9.989408e-01
473,2.365000e-01,1.478125e-01,1.904644e+01,1.905936e+01,1.904644e+01,4.181958e-17,1.905936e+01,1.903917e+01,1.905936e+01,1.000679e+00,9.989408e-01
474,2.370000e-01,1.481250e-01,1.908670e+01,1.909966e+01,1.908670e+01,-1.758998e-17,1.909966e+01,1.907943e+01,1.909966e+01,1.000679e+00,9.989408e-01
475,2.375000e-01,1.484375e-01,1.912697e+01,1.913995e+01,1.912697e+01,-1.283304e-17,1.913995e+01,1.911968e+01,1.913995e+01,1.000679e+00,9.989408e-01
476,2.380000e-01,1.487500e-01,1.916724e+01,1.918025e+01,1.916724e+01,-8.076104e-18,1.918025e+01,1.915993e+01,1.918025e+01,1.000679e+00,9.989408e-01
477,2.385000e-01,1.490625e-01,1.920751e+01,1.922054e+01,1.920751e+01,-5.017497e-17,1.922054e+01,1.920018e+01,1.922054e+01,1.000679e+00,9.989408e-01
478,2.390000e-01,1.493750e-01,1.924777e+01,1.926083e+01,1.924777e+01,1.437771e-18,1.926083e+01,1.924043e+01,1.926083e+01,1.000679e+00,9.989408e-01
479,2.395000e-01,1.496875e-01,1.928804e+01,1.930113e+01,1.928804e+01,6.194708e-18,1.930113e+01,1.928069e+01,1.930113e+01,1.000679e+00,9.989408e-01
480,2.400000e-01,1.500000e-01,1.932831e+01,1.934142e+01,1.932831e+01,1.095164e-17,1.934142e+01,1.932094e+01,1.934142e+01,1.000679e+00,9.989408e-01
481,2.405000e-01,1.503125e-01,1.936858e+01,1.938172e+01,1.936858e+01,-3.114722e-17,1.938172e+01,1.936119e+01,1.938172e+01,1.000679e+00,9.989408e-01
482,2.410000e-01,1.506250e-01,1.940884e+01,1.942201e+01,1.940884e+01,2.046552e-17,1.942201e+01,1.940144e+01,1.942201e+01,1.000679e+00,9.989408e-01
483,2.415000e-01,1.509375e-01,1.944911e+01,1.946231e+01,1.944911e+01,2.522246e-17,1.946231e+01,1.944169e+01,1.946231e+01,1.000679e+00,9.989408e-01
484,2.420000e-01,1.512500e-01,1.948938e+01,1.950260e+01,1.948938e+01,2.997939e-17,1.950260e+01,1.948195e+01,1.950260e+01,1.000679e+00,9.989408e-01
485,2.425000e-01,1.515625e-01,1.952964e+01,1.954290e+01,1.952964e+01,-1.211947e-17,1.954290e+01,1.952220e+01,1.954290e+01,1.000679e+00,9.989408e-01
486,2.430000e-01,1.518750e-01,1.956991e+01,1.958319e+01,1.956991e+01,3.949327e-17,1.958319e+01,1.956245e+01,1.958319e+01,1.000679e+00,9.989408e-01
487,2.435000e-01,1.521875e-01,1.961018e+01,1.962349e+01,1.961018e+01,4.425020e-17,1.962349e+01,1.960270e+01,1.962349e+01,1.000679e+00,9.989408e-01
488,2.440000e-01,1.525000e-01,1.965045e+01,1.966378e+01,1.965045e+01,4.900714e-17,1.966378e+01,1.964295e+01,1.966378e+01,1.000679e+00,9.989408e-01
489,2.445000e-01,1.528125e-01,1.969071e+01,1.970408e+01,1.969071e+01,6.908274e-18,1.970408e+01,1.968321e+01,1.970408e+01,1.000679e+00,9.989408e-01
490,2.450000e-01,1.531250e-01,1.973098e+01,1.974437e+01,1.973098e+01,-5.250129e-17,1.974437e+01,1.972346e+01,1.974437e+01,1.000679e+00,9.989408e-01
491,2.455000e-01,1.534375e-01,1.977125e+01,1.978466e+01,1.977125e+01,-4.774435e-17,1.978466e+01,1.976371e+01,1.978466e+01,1.000679e+00,9.989408e-01
492,2.460000e-01,1.537500e-01,1.981152e+01,1.982496e+01,1.981152e+01,-4.298741e-17,1.982496e+01,1.980396e+01,1.982496e+01,1.000679e+00,9.989408e-01
493,2.465000e-01,1.540625e-01,1.985178e+01,1.986525e+01,1.985178e+01,2.593602e-17,1.986525e+01,1.984421e+01,1.986525e+01,1.000679e+00,9.989408e-01
494,2.470000e-01,1.543750e-01,1.989205e+01,1.990555e+01,1.989205e+01,1.338226e-17,1.990555e+01,1.988447e+01,1.990555e+01,1.000679e+00,9.989408e-01
495,2.475000e-01,1.546875e-01,1.993232e+01,1.994584e+01,1.993232e+01,-2.871660e-17,1.994584e+01,1.992472e+01,1.994584e+01,1.000679e+00,9.989408e-01
496,2.480000e-01,1.550000e-01,1.997258e+01,1.998614e+01,1.997258e+01,-2.395967e-17,1.998614e+01,1.996497e+01,1.998614e+01,1.000679e+00,9.989408e-01
497,2.485000e-01,1.553125e-01,2.001285e+01,2.002643e+01,2.001285e+01,4.496377e-17,2.002643e+01,2.000522e+01,2.002643e+01,1.000679e+00,9.989408e-01
498,2.490000e-01,1.556250e-01,2.005312e+01,2.006673e+01,2.005312e+01,3.241001e-17,2.006673e+01,2.004547e+01,2.006673e+01,1.000679e+00,9.989408e-01
499,2.495000e-01,1.559375e-01,2.009339e+01,2.010702e+01,2.009339e+01,-9.688854e-18,2.010702e+01,2.008573e+01,2.010702e+01,1.000679e+00,9.989408e-01
500,2.500000e-01,1.562500e-01,2.013365e+01,2.014732e+01,2.013365e+01,1.237878e-17,2.014732e+01,2.012598e+01,2.014732e+01,1.000679e+00,9.989408e-01
501,2.505000e-01,1.565625e-01,2.017392e+01,2.018761e+01,2.017392e+01,-1.749802e-19,2.018761e+01,2.016623e+01,2.018761e+01,1.000679e+00,9.989408e-01
502,2.510000e-01,1.568750e-01,2.021419e+01,2.022791e+01,2.021419e+01,-4.227385e-17,2.022791e+01,2.020648e+01,2.022791e+01,1.000679e+00,9.989408e-01
503,2.515000e-01,1.571875e-01,2.025446e+01,2.026820e+01,2.025446e+01,-3.751691e-17,2.026820e+01,2.024673e+01,2.026820e+01,1.000679e+00,9.989408e-01
504,2.520000e-01,1.575000e-01,2.029472e+01,2.030849e+01,2.029472e+01,3.140652e-17,2.030849e+01,2.028698e+01,2.030849e+01,1.000679e+00,9.989408e-01
505,2.525000e-01,1.578125e-01,2.033499e+01,2.034879e+01,2.033499e+01,1.885277e-17,2.034879e+01,2.032724e+01,2.034879e+01,1.000679e+00,9.989408e-01
506,2.530000e-01,1.581250e-01,2.037526e+01,2.038908e+01,2.037526e+01,-2.324610e-17,2.038908e+01,2.036749e+01,2.038908e+01,1.000679e+00,9.989408e-01
507,2.535000e-01,1.584375e-01,2.041553e+01,2.042938e+01,2.041553e+01,-1.848916e-17,2.042938e+01,2.040774e+01,2.042938e+01,1.000679e+00,9.989408e-01
508,2.540000e-01,1.587500e-01,2.045579e+01,2.046967e+01,2.045579e+01,-1.373223e-17,2.046967e+01,2.044799e+01,2.046967e+01,1.000679e+00,9.989408e-01
509,2.545000e-01,1.590625e-01,2.049606e+01,2.050997e+01,2.049606e+01,3.788052e-17,2.050997e+01,2.048824e+01,2.050997e+01,1.000679e+00,9.989408e-01
510,2.550000e-01,1.593750e-01,2.053633e+01,2.055026e+01,2.053633e+01,-4.218351e-18,2.055026e+01,2.052850e+01,2.055026e+01,1.000679e+00,9.989408e-01
511,2.555000e-01,1.596875e-01,2.057659e+01,2.059056e+01,2.057659e+01,5.385858e-19,2.059056e+01,2.056875e+01,2.059056e+01,1.000679e+00,9.989408e-01
512,2.560000e-01,1.600000e-01,2.061686e+01,2.063085e+01,2.061686e+01,5.295523e-18,2.063085e+01,2.060900e+01,2.063085e+01,1.000679e+00,9.989408e-01
513,2.565000e-01,1.603125e-01,2.065713e+01,2.067115e+01,2.065713e+01,-5.411404e-17,2.067115e+01,2.064925e+01,2.067115e+01,1.000679e+00,9.989408e-01
514,2.570000e-01,1.606250e-01,2.069740e+01,2.071144e+01,2.069740e+01,1.480940e-17,2.071144e+01,2.068950e+01,2.071144e+01,1.000679e+00,9.989408e-01
515,2.575000e-01,1.609375e-01,2.073766e+01,2.075174e+01,2.073766e+01,1.956633e-17,2.075174e+01,2.072976e+01,2.075174e+01,1.000679e+00,9.989408e-01
516,2.580000e-01,1.612500e-01,2.077793e+01,2.079203e+01,2.077793e+01,2.432327e-17,2.079203e+01,2.077001e+01,2.079203e+01,1.000679e+00,9.989408e-01
517,2.585000e-01,1.615625e-01,2.081820e+01,2.083233e+01,2.081820e+01,-3.508629e-17,2.083233e+01,2.081026e+01,2.083233e+01,1.000679e+00,9.989408e-01
518,2.590000e-01,1.618750e-01,2.085847e+01,2.087262e+01,2.085847e+01,3.383714e-17,2.087262e+01,2.085051e+01,2.087262e+01,1.000679e+00,9.989408e-01
519,2.595000e-01,1.621875e-01,2.089873e+01,2.091291e+01,2.089873e+01,3.859408e-17,2.091291e+01,2.089076e+01,2.091291e+01,1.000679e+00,9.989408e-01
520,2.600000e-01,1.625000e-01,2.093900e+01,2.095321e+01,2.093900e+01,4.335102e-17,2.095321e+01,2.093102e+01,2.095321e+01,1.000679e+00,9.989408e-01
521,2.605000e-01,1.628125e-01,2.097927e+01,2.099350e+01,2.097927e+01,-1.605854e-17,2.099350e+01,2.097127e+01,2.099350e+01,1.000679e+00,9.989408e-01
522,2.610000e-01,1.631250e-01,2.101953e+01,2.103380e+01,2.101953e+01,5.286489e-17,2.103380e+01,2.101152e+01,2.103380e+01,1.000679e+00,9.989408e-01
523,2.615000e-01,1.634375e-01,2.105980e+01,2.107409e+01,2.105980e+01,-5.340047e-17,2.107409e+01,2.105177e+01,2.107409e+01,1.000679e+00,9.989408e-01
524,2.620000e-01,1.637500e-01,2.110007e+01,2.111439e+01,2.110007e+01,-4.864354e-17,2.111439e+01,2.109202e+01,2.111439e+01,1.000679e+00,9.989408e-01
525,2.625000e-01,1.640625e-01,2.114034e+01,2.115468e+01,2.114034e+01,2.969206e-18,2.115468e+01,2.113228e+01,2.115468e+01,1.000679e+00,9.989408e-01
526,2.630000e-01,1.643750e-01,2.118060e+01,2.119498e+01,2.118060e+01,7.726143e-18,2.119498e+01,2.117253e+01,2.119498e+01,1.000679e+00,9.989408e-01
527,2.635000e-01,1.646875e-01,2.122087e+01,2.123527e+01,2.122087e+01,-3.437272e-17,2.123527e+01,2.121278e+01,2.123527e+01,1.000679e+00,9.989408e-01
528,2.640000e-01,1.650000e-01,2.126114e+01,2.127557e+01,2.126114e+01,-2.961579e-17,2.127557e+01,2.125303e+01,2.127557e+01,1.000679e+00,9.989408e-01
529,2.645000e-01,1.653125e-01,2.130141e+01,2.131586e+01,2.130141e+01,2.199695e-17,2.131586e+01,2.129328e+01,2.131586e+01,1.000679e+00,9.989408e-01
530,2.650000e-01,1.656250e-01,2.134167e+01,2.135616e+01,2.134167e+01,2.675389e-17,2.135616e+01,2.133354e+01,2.135616e+01,1.000679e+00,9.989408e-01
531,2.655000e-01,1.659375e-01,2.138194e+01,2.139645e+01,2.138194e+01,-1.534498e-17,2.139645e+01,2.137379e+01,2.139645e+01,1.000679e+00,9.989408e-01
532,2.660000e-01,1.662500e-01,2.142221e+01,2.143674e+01,2.142221e+01,-1.058804e-17,2.143674e+01,2.141404e+01,2.143674e+01,1.000679e+00,9.989408e-01
533,2.665000e-01,1.665625e-01,2.146248e+01,2.147704e+01,2.146248e+01,4.102470e-17,2.147704e+01,2.145429e+01,2.147704e+01,1.000679e+00,9.989408e-01
534,2.670000e-01,1.668750e-01,2.150274e+01,2.151733e+01,2.150274e+01,4.578164e-17,2.151733e+01,2.149454e+01,2.151733e+01,1.000679e+00,9.989408e-01
535,2.675000e-01,1.671875e-01,2.154301e+01,2.155763e+01,2.154301e+01,3.682772e-18,2.155763e+01,2.153480e+01,2.155763e+01,1.000679e+00,9.989408e-01
536,2.680000e-01,1.675000e-01,2.158328e+01,2.159792e+01,2.158328e+01,8.439709e-18,2.159792e+01,2.157505e+01,2.159792e+01,1.000679e+00,9.989408e-01
537,2.685000e-01,1.678125e-01,2.162354e+01,2.163822e+01,2.162354e+01,-5.096985e-17,2.163822e+01,2.161530e+01,2.163822e+01,1.000679e+00,9.989408e-01
538,2.690000e-01,1.681250e-01,2.166381e+01,2.167851e+01,2.166381e+01,-4.621291e-17,2.167851e+01,2.165555e+01,2.167851e+01,1.000679e+00,9.989408e-01
539,2.695000e-01,1.684375e-01,2.170408e+01,2.171881e+01,2.170408e+01,2.271052e-17,2.171881e+01,2.169580e+01,2.171881e+01,1.000679e+00,9.989408e-01
540,2.700000e-01,1.687500e-01,2.174435e+01,2.175910e+01,2.174435e+01,2.746746e-17,2.175910e+01,2.173606e+01,2.175910e+01,1.000679e+00,9.989408e-01
541,2.705000e-01,1.690625e-01,2.178461e+01,2.179940e+01,2.178461e+01,-3.194210e-17,2.179940e+01,2.177631e+01,2.179940e+01,1.000679e+00,9.989408e-01
542,2.710000e-01,1.693750e-01,2.182488e+01,2.183969e+01,2.182488e+01,-2.718517e-17,2.183969e+01,2.181656e+01,2.183969e+01,1.000679e+00,9.989408e-01
543,2.715000e-01,1.696875e-01,2.186515e+01,2.187999e+01,2.186515e+01,4.173827e-17,2.187999e+01,2.185681e+01,2.187999e+01,1.000679e+00,9.989408e-01
544,2.720000e-01,1.700000e-01,2.190542e+01,2.192028e+01,2.190542e+01,4.649521e-17,2.192028e+01,2.189706e+01,2.192028e+01,1.000679e+00,9.989408e-01
545,2.725000e-01,1.703125e-01,2.194568e+01,2.196057e+01,2.194568e+01,-1.291436e-17,2.196057e+01,2.193732e+01,2.196057e+01,1.000679e+00,9.989408e-01
546,2.730000e-01,1.706250e-01,2.198595e+01,2.200087e+01,2.198595e+01,-8.157419e-18,2.200087e+01,2.197757e+01,2.200087e+01,1.000679e+00,9.989408e-01
547,2.735000e-01,1.709375e-01,2.202622e+01,2.204116e+01,2.202622e+01,-3.400482e-18,2.204116e+01,2.201782e+01,2.204116e+01,1.000679e+00,9.989408e-01
548,2.740000e-01,1.712500e-01,2.206648e+01,2.208146e+01,2.206648e+01,1.356455e-18,2.208146e+01,2.205807e+01,2.208146e+01,1.000679e+00,9.989408e-01
549,2.745000e-01,1.715625e-01,2.210675e+01,2.212175e+01,2.210675e+01,6.113392e-18,2.212175e+01,2.209832e+01,2.212175e+01,1.000679e+00,9.989408e-01
550,2.750000e-01,1.718750e-01,2.214702e+01,2.216205e+01,2.214702e+01,1.087033e-17,2.216205e+01,2.213857e+01,2.216205e+01,1.000679e+00,9.989408e-01
551,2.755000e-01,1.721875e-01,2.218729e+01,2.220234e+01,2.218729e+01,1.562727e-17,2.220234e+01,2.217883e+01,2.220234e+01,1.000679e+00,9.989408e-01
552,2.760000e-01,1.725000e-01,2.222755e+01,2.224264e+01,2.222755e+01,2.038420e-17,2.224264e+01,2.221908e+01,2.224264e+01,1.000679e+00,9.989408e-01
553,2.765000e-01,1.728125e-01,2.226782e+01,2.228293e+01,2.226782e+01,2.514114e-17,2.228293e+01,2.225933e+01,2.228293e+01,1.000679e+00,9.989408e-01
554,2.770000e-01,1.731250e-01,2.230809e+01,2.232323e+01,2.230809e+01,2.989808e-17,2.232323e+01,2.229958e+01,2.232323e+01,1.000679e+00,9.989408e-01
555,2.775000e-01,1.734375e-01,2.234836e+01,2.236352e+01,2.234836e+01,3.465501e-17,2.236352e+01,2.233983e+01,2.236352e+01,1.000679e+00,9.989408e-01
556,2.780000e-01,1.737500e-01,2.238862e+01,2.240382e+01,2.238862e+01,3.941195e-17,2.240382e+01,2.238009e+01,2.240382e+01,1.000679e+00,9.989408e-01
557,2.785000e-01,1.740625e-01,2.242889e+01,2.244411e+01,2.242889e+01,4.416889e-17,2.244411e+01,2.242034e+01,2.244411e+01,1.000679e+00,9.989408e-01
558,2.790000e-01,1.743750e-01,2.246916e+01,2.248441e+01,2.246916e+01,4.892583e-17,2.248441e+01,2.246059e+01,2.248441e+01,1.000679e+00,9.989408e-01
559,2.795000e-01,1.746875e-01,2.250943e+01,2.252470e+01,2.250943e+01,5.368276e-17,2.252470e+01,2.250084e+01,2.252470e+01,1.000679e+00,9.989408e-01
560,2.800000e-01,1.750000e-01,2.254969e+01,2.256499e+01,2.254969e+01,-5.258260e-17,2.256499e+01,2.254109e+01,2.256499e+01,1.000679e+00,9.989408e-01
561,2.805000e-01,1.753125e-01,2.258996e+01,2.260529e+01,2.258996e+01,-4.782567e-17,2.260529e+01,2.258135e+01,2.260529e+01,1.000679e+00,9.989408e-01
562,2.810000e-01,1.756250e-01,2.263023e+01,2.264558e+01,2.263023e+01,-4.306873e-17,2.264558e+01,2.262160e+01,2.264558e+01,1.000679e+00,9.989408e-01
563,2.815000e-01,1.759375e-01,2.267049e+01,2.268588e+01,2.267049e+01,-3.831179e-17,2.268588e+01,2.266185e+01,2.268588e+01,1.000679e+00,9.989408e-01
564,2.820000e-01,1.762500e-01,2.271076e+01,2.272617e+01,2.271076e+01,-3.355485e-17,2.272617e+01,2.270210e+01,2.272617e+01,1.000679e+00,9.989408e-01
565,2.825000e-01,1.765625e-01,2.275103e+01,2.276647e+01,2.275103e+01,-2.879792e-17,2.276647e+01,2.274235e+01,2.276647e+01,1.000679e+00,9.989408e-01
566,2.830000e-01,1.768750e-01,2.279130e+01,2.280676e+01,2.279130e+01,-2.404098e-17,2.280676e+01,2.278261e+01,2.280676e+01,1.000679e+00,9.989408e-01
567,2.835000e-01,1.771875e-01,2.283156e+01,2.284706e+01,2.283156e+01,-1.928404e-17,2.284706e+01,2.282286e+01,2.284706e+01,1.000679e+00,9.989408e-01
568,2.840000e-01,1.775000e-01,2.287183e+01,2.288735e+01,2.287183e+01,-1.452711e-17,2.288735e+01,2.286311e+01,2.288735e+01,1.000679e+00,9.989408e-01
569,2.845000e-01,1.778125e-01,2.291210e+01,2.292765e+01,2.291210e+01,-9.770169e-18,2.292765e+01,2.290336e+01,2.292765e+01,1.000679e+00,9.989408e-01
570,2.850000e-01,1.781250e-01,2.295237e+01,2.296794e+01,2.295237e+01,-5.013232e-18,2.296794e+01,2.294361e+01,2.296794e+01,1.000679e+00,9.989408e-01
571,2.855000e-01,1.784375e-01,2.299263e+01,2.300824e+01,2.299263e+01,-2.562954e-19,2.300824e+01,2.298387e+01,2.300824e+01,1.000679e+00,9.989408e-01
572,2.860000e-01,1.787500e-01,2.303290e+01,2.304853e+01,2.303290e+01,4.500642e-18,2.304853e+01,2.302412e+01,2.304853e+01,1.000679e+00,9.989408e-01
573,2.865000e-01,1.790625e-01,2.307317e+01,2.308882e+01,2.307317e+01,9.257579e-18,2.308882e+01,2.306437e+01,2.308882e+01,1.000679e+00,9.989408e-01
574,2.870000e-01,1.793750e-01,2.311343e+01,2.312912e+01,2.311343e+01,1.401452e-17,2.312912e+01,2.310462e+01,2.312912e+01,1.000679e+00,9.989408e-01
575,2.875000e-01,1.796875e-01,2.315370e+01,2.316941e+01,2.315370e+01,1.877145e-17,2.316941e+01,2.314487e+01,2.316941e+01,1.000679e+00,9.989408e-01
576,2.880000e-01,1.800000e-01,2.319397e+01,2.320971e+01,2.319397e+01,2.352839e-17,2.320971e+01,2.318513e+01,2.320971e+01,1.000679e+00,9.989408e-01
577,2.885000e-01,1.803125e-01,2.323424e+01,2.325000e+01,2.323424e+01,2.828533e-17,2.325000e+01,2.322538e+01,2.325000e+01,1.000679e+00,9.989408e-01
578,2.890000e-01,1.806250e-01,2.327450e+01,2.329030e+01,2.327450e+01,3.304226e-17,2.329030e+01,2.326563e+01,2.329030e+01,1.000679e+00,9.989408e-01
579,2.895000e-01,1.809375e-01,2.331477e+01,2.333059e+01,2.331477e+01,3.779920e-17,2.333059e+01,2.330588e+01,2.333059e+01,1.000679e+00,9.989408e-01
580,2.900000e-01,1.812500e-01,2.335504e+01,2.337089e+01,2.335504e+01,4.255614e-17,2.337089e+01,2.334613e+01,2.337089e+01,1.000679e+00,9.989408e-01
581,2.905000e-01,1.815625e-01,2.339531e+01,2.341118e+01,2.339531e+01,4.731307e-17,2.341118e+01,2.338639e+01,2.341118e+01,1.000679e+00,9.989408e-01
582,2.910000e-01,1.818750e-01,2.343557e+01,2.345148e+01,2.343557e+01,5.207001e-17,2.345148e+01,2.342664e+01,2.345148e+01,1.000679e+00,9.989408e-01
583,2.915000e-01,1.821875e-01,2.347584e+01,2.349177e+01,2.347584e+01,-5.419535e-17,2.349177e+01,2.346689e+01,2.349177e+01,1.000679e+00,9.989408e-01
584,2.920000e-01,1.825000e-01,2.351611e+01,2.353207e+01,2.351611e+01,-4.943842e-17,2.353207e+01,2.350714e+01,2.353207e+01,1.000679e+00,9.989408e-01
585,2.925000e-01,1.828125e-01,2.355638e+01,2.357236e+01,2.355638e+01,-4.468148e-17,2.357236e+01,2.354739e+01,2.357236e+01,1.000679e+00,9.989408e-01
586,2.930000e-01,1.831250e-01,2.359664e+01,2.361265e+01,2.359664e+01,-3.992454e-17,2.361265e+01,2.358765e+01,2.361265e+01,1.000679e+00,9.989408e-01
587,2.935000e-01,1.834375e-01,2.363691e+01,2.365295e+01,2.363691e+01,-3.516761e-17,2.365295e+01,2.362790e+01,2.365295e+01,1.000679e+00,9.989408e-01
588,2.940000e-01,1.837500e-01,2.367718e+01,2.369324e+01,2.367718e+01,-3.041067e-17,2.369324e+01,2.366815e+01,2.369324e+01,1.000679e+00,9.989408e-01
589,2.945000e-01,1.840625e-01,2.371744e+01,2.373354e+01,2.371744e+01,-2.565373e-17,2.373354e+01,2.370840e+01,2.373354e+01,1.000679e+00,9.989408e-01
590,2.950000e-01,1.843750e-01,2.375771e+01,2.377383e+01,2.375771e+01,-2.089679e-17,2.377383e+01,2.374865e+01,2.377383e+01,1.000679e+00,9.989408e-01
591,2.955000e-01,1.846875e-01,2.379798e+01,2.381413e+01,2.379798e+01,-1.613986e-17,2.381413e+01,2.378890e+01,2.381413e+01,1.000679e+00,9.989408e-01
592,2.960000e-01,1.850000e-01,2.383825e+01,2.385442e+01,2.383825e+01,-1.138292e-17,2.385442e+01,2.382916e+01,2.385442e+01,1.000679e+00,9.989408e-01
593,2.965000e-01,1.853125e-01,2.387851e+01,2.389472e+01,2.387851e+01,-6.625983e-18,2.389472e+01,2.386941e+01,2.389472e+01,1.000679e+00,9.989408e-01
594,2.970000e-01,1.856250e-01,2.391878e+01,2.393501e+01,2.391878e+01,-1.869046e-18,2.393501e+01,2.390966e+01,2.393501e+01,1.000679e+00,9.989408e-01
595,2.975000e-01,1.859375e-01,2.395905e+01,2.397531e+01,2.395905e+01,2.887891e-18,2.397531e+01,2.394991e+01,2.397531e+01,1.000679e+00,9.989408e-01
596,2.980000e-01,1.862500e-01,2.399932e+01,2.401560e+01,2.399932e+01,7.644828e-18,2.401560e+01,2.399016e+01,2.401560e+01,1.000679e+00,9.989408e-01
597,2.985000e-01,1.865625e-01,2.403958e+01,2.405590e+01,2.403958e+01,1.240176e-17,2.405590e+01,2.403042e+01,2.405590e+01,1.000679e+00,9.989408e-01
598,2.990000e-01,1.868750e-01,2.407985e+01,2.409619e+01,2.407985e+01,1.715870e-17,2.409619e+01,2.407067e+01,2.409619e+01,1.000679e+00,9.989408e-01
599,2.995000e-01,1.871875e-01,2.412012e+01,2.413648e+01,2.412012e+01,2.191564e-17,2.413648e+01,2.411092e+01,2.413648e+01,1.000679e+00,9.989408e-01
600,3.000000e-01,1.875000e-01,2.416038e+01,2.417678e+01,2.416038e+01,2.667258e-17,2.417678e+01,2.415117e+01,2.417678e+01,1.000679e+00,9.989408e-01
601,3.005000e-01,1.878125e-01,2.420065e+01,2.421707e+01,2.420065e+01,3.142951e-17,2.421707e+01,2.419142e+01,2.421707e+01,1.000679e+00,9.989408e-01
602,3.010000e-01,1.881250e-01,2.424092e+01,2.425737e+01,2.424092e+01,3.618645e-17,2.425737e+01,2.423168e+01,2.425737e+01,1.000679e+00,9.989408e-01
603,3.015000e-01,1.884375e-01,2.428119e+01,2.429766e+01,2.428119e+01,4.094339e-17,2.429766e+01,2.427193e+01,2.429766e+01,1.000679e+00,9.989408e-01
604,3.020000e-01,1.887500e-01,2.432145e+01,2.433796e+01,2.432145e+01,4.570032e-17,2.433796e+01,2.431218e+01,2.433796e+01,1.000679e+00,9.989408e-01
605,3.025000e-01,1.890625e-01,2.436172e+01,2.437825e+01,2.436172e+01,3.314657e-17,2.437825e+01,2.435243e+01,2.437825e+01,1.000679e+00,9.989408e-01
606,3.030000e-01,1.893750e-01,2.440199e+01,2.441855e+01,2.440199e+01,5.521420e-17,2.441855e+01,2.439268e+01,2.441855e+01,1.000679e+00,9.989408e-01
607,3.035000e-01,1.896875e-01,2.444226e+01,2.445884e+01,2.444226e+01,-5.105117e-17,2.445884e+01,2.443294e+01,2.445884e+01,1.000679e+00,9.989408e-01
608,3.040000e-01,1.900000e-01,2.448252e+01,2.449914e+01,2.448252e+01,-4.629423e-17,2.449914e+01,2.447319e+01,2.449914e+01,1.000679e+00,9.989408e-01
609,3.045000e-01,1.903125e-01,2.452279e+01,2.453943e+01,2.452279e+01,5.217432e-17,2.453943e+01,2.451344e+01,2.453943e+01,1.000679e+00,9.989408e-01
610,3.050000e-01,1.906250e-01,2.456306e+01,2.457973e+01,2.456306e+01,-3.678036e-17,2.457973e+01,2.455369e+01,2.457973e+01,1.000679e+00,9.989408e-01
611,3.055000e-01,1.909375e-01,2.460333e+01,2.462002e+01,2.460333e+01,-3.202342e-17,2.462002e+01,2.459394e+01,2.462002e+01,1.000679e+00,9.989408e-01
612,3.060000e-01,1.912500e-01,2.464359e+01,2.466032e+01,2.464359e+01,-2.726648e-17,2.466032e+01,2.463420e+01,2.466032e+01,1.000679e+00,9.989408e-01
